GZ01	GZ02	GZ03	GZ04	GZ05	GZ06	GZ07	GZ08	GZ09	GZ10	GZ11	GZ12	GZ13	GZ14	GZ15	BJ01	BJ02	BJ03	BJ04	BJ05	BJ06	BJ07	BJ08	BJ09	BJ10	BJ11	BJ12	BJ13	BJ14	BJ15	BJ16	BJ17	BJ18	BJ19	BJ20	BJ21	BJ22	BJ23	BJ24	BJ25	BJ26	BJ27	BJ28	BJ29	BJ30	BJ31	BJ32	BJ33	GZ16	GZ17	GZ18	GZ19	GZ20	GZ21	GZ22	GZ23	GZ24	GZ25	GZ26	GZ27	GZ28	GZ29
Avian_endogenous_retrovirus_EAV-HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_phage_Moonbeam	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_phage_SP10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_phage_SPO1	0	0	2	3	4	1	1	0	0	0	10	16	17	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	3	0	0	1	0	1	4
Bacillus_phage_Stitch	615	554	4470	378	8247	2322	5750	505	937	2569	5622	3197	31301	4999	8344	67	293	479	124	130	54	0	178	284	653	247	0	0	379	0	72	179	88	349	0	293	131	151	65	78	86	0	162	2	144	1	0	318	465	395	451	311	383	974	701	808	361	340	689	692	841	607
Bacteriophage_186	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriophage_Aaphi23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriophage_APSE-2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriophage_D3	0	0	2	0	1	0	3	0	0	1	1	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriophage_HK022	0	0	0	0	7	0	1	0	0	2	6	38	22	0	2909	0	0	0	0	0	0	8	0	14	2	2	31	2	0	0	416	0	0	0	901	0	41	0	0	0	0	0	1	62	0	1	2	17	0	0	0	0	0	0	2	2	1	0	0	0	4	0
Bacteriophage_N15	0	0	0	0	0	4	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriophage_r1t_integraserepressor_protein_(rro)dUTPaseholin_and_lysin_genes	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriophage_RB32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriophage_WPhi	0	0	4	0	8	1	1	0	6	3	2	0	56	0	10	0	8	0	0	0	0	9	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	2	0	0	0	10	4
Bacteroides_phage_B124-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bathycoccus_sp._RCC1105_virus_BpV1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BeAn_58058_virus	0	1	0	0	0	0	0	0	0	2	1	2	2	2	1	1	1	1	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1
Black_sea_bass_polyomavirus_1_isolate_2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bombyx_mori_NPV	0	0	8	0	11	6	11	3	0	4	65	3	48	0	31	2	24	0	0	0	2	4	6	1	0	0	18	0	0	2	0	0	2	0	0	0	81	0	0	2	4	4	2	0	0	0	4	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0
Bovine_herpesvirus_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_herpesvirus_6_isolate_Pennsylvania_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brochothrix_phage_A9	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
Burkholderia_cepacia_phage_Bcep22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cafeteria_roenbergensis_virus_BV-PW1	0	0	0	0	31	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cauliflower_mosaic_virus	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caviid_herpesvirus_2_strain_21222	0	0	3	3	2	1	0	0	0	0	4	13	20	15	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	1	0	0	0	0	0	0	1	3
Cercopithecine_herpesvirus_2	0	1	1	0	1	0	3	0	0	0	2	2	4	10	2	0	2	2	0	698	0	0	0	1395	0	44	0	0	0	0	0	0	0	3	601	0	48	0	0	0	0	0	0	58	0	14	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
Cercopithecine_herpesvirus_5_strain_2715	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chimpanzee_adenovirus_Y25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chimpanzee_alpha-1_herpesvirus_strain_105640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	42	14	18942	0	0	0	34964	0	1549	0	0	0	19	0	0	0	0	20115	4	1022	0	0	0	2	0	0	1362	0	204	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Choristoneura_biennis_entomopoxvirus_'L'	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Choristoneura_rosaceana_entomopoxvirus_'L'	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chrysochromulina_ericina_virus_isolate_CeV-01B	0	0	3	0	2	0	0	0	1	0	2	16	30	9	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	0	0	0	0	1	4
Citrobacter_phage_SH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citrus_endogenous_pararetrovirus_clone_CB16-3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_phage_vB_CpeS-CP51	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Columbid_alphaherpesvirus_1_strain_HLJ	56	62	0	60	0	0	59	0	0	4	8	251	60	234	115	1430	0	64	164	121	114	303	0	1687	4712	136	0	1740	3698	0	1515	8	174	56	0	2158	56	0	0	110	0	1546	0	60	62	1680	0	102	2	0	1956	0	0	121	64	0	56	72	3	58	4	0
Common_bottlenose_dolphin_gammaherpesvirus_1_strain_Sarasota	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cotesia_congregata_virussegment_Circle15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cotesia_congregata_virussegment_Circle20	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cotesia_congregata_virussegment_Circle26	0	0	0	0	0	0	0	0	0	0	4	0	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cotesia_congregata_virussegment_Circle30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cotesia_congregata_virussegment_Circle31	0	0	51	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cotesia_congregata_virussegment_Circle32	0	1	60	0	2	0	0	0	0	0	3	7	57	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	0
Cotesia_congregata_virussegment_Circle7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cotesia_congregata_virussegment_Circle9	1	18	60	9	33	23	18	0	3	0	200	175	96	475	47	21	37	85	64	35	6	16	7	7	182	12	0	0	0	0	131	145	0	91	1	26	16	17	0	63	0	8	115	24	0	0	0	1	0	34	0	15	0	0	0	3	0	1	0	0	5	0
Cronobacter_phage_CR9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter_phage_ENT39118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cynomolgus_cytomegalovirus_isolate_31908	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyprinid_herpesvirus_1_strain_NG-J1	10	64	148	64	79	72	107	0	4	5	528	615	351	1527	223	60	130	250	209	137	51	226	8	91	3303	43	0	288	1106	0	461	795	96	228	0	2420	57	73	0	197	0	169	324	217	28	528	0	12	4	98	167	41	8	48	46	7	26	26	2	4	30	1
Cyprinid_herpesvirus_2_strain_ST-J1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyprinid_herpesvirus_3	2	65	128	12	224	124	90	0	95	86	629	1018	649	1744	375	454	1349	2748	4930	2733	760	788	3460	2233	4455	1866	1756	529	1136	1357	326	1282	230	2711	2150	2028	1110	1112	589	2324	970	1910	3309	3720	334	1442	306	4189	56	634	0	24	0	356	59	0	87	0	0	0	544	58
Deep-sea_thermophilic_phage_D6E	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elephantid_herpesvirus_1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emiliania_huxleyi_virus_86	1	0	0	1	0	1	5	0	0	0	1	7	0	10	0	0	3	8	4	0	0	2	1	1	0	0	0	0	1	2	0	1	0	8	61	3	4	5	0	0	9	0	3	0	0	5	6	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0
Enterobacter_phage_Tyrion	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria_phage_13a	0	0	0	0	1	1	1	0	0	0	12	0	2	0	4	0	3	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria_phage_933W	0	0	0	0	4	0	4	0	0	0	19	1	8	0	6	0	4	0	0	0	0	0	0	70	0	6	49	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0
Enterobacteria_phage_AR1_DNA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria_phage_BP-4795	0	0	0	0	2	4	5	0	0	1	18	1	6	0	5	0	4	0	0	0	0	0	0	123	1	6	47	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	2	3	1
Enterobacteria_phage_epsilon15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	26	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria_phage_ES18	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria_phage_fd_strain_478	0	0	9	0	10	3	17	1	0	13	146	11	92	0	23	0	0	1	2	2	4	0	0	0	0	2	185	0	0	0	0	0	0	0	0	0	2	0	1	0	6	2	0	0	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria_phage_Felix_01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria_phage_fiAA91-ss	0	0	5	0	8	1	5	0	5	3	2	0	56	0	11	0	2	0	0	0	0	9	0	9	0	0	8	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	2	0	0	0	9	4
Enterobacteria_phage_G4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0
Enterobacteria_phage_HK106	0	0	0	0	5	0	3	0	0	0	6	0	25	0	12	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0
Enterobacteria_phage_HK140	0	0	0	0	2	1	5	0	0	0	13	1	12	1	8	0	2	0	0	0	0	0	0	19	0	6	44	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0
Enterobacteria_phage_HK225	0	0	0	0	0	4	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria_phage_HK446	0	0	0	0	0	0	1	0	0	0	5	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	2	0	2	0	0	1	0
Enterobacteria_phage_HK542	0	0	0	0	2	1	0	0	0	0	3	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0
Enterobacteria_phage_HK544	0	0	0	0	0	0	0	0	0	0	7	0	11	1	7	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0
Enterobacteria_phage_HK620	0	2	0	0	4	1	1	0	0	2	4	0	29	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	4	0	0	0	6	0
